,compiler,compiler_flags,IDX0,IDX1,IDX2,IDX3,IDX4,IDX5,IDX6,IDX7,INSTRUCTIONS_RETIRED,CFG,DiscardedpapiValues,DiscardedtimeValues,DiscardedtscValues,FLOPSs,GATHER,papi,time,tsc,vgatherdps_YMM_GPR_GPR_MEM_YMM,vmovaps_YMM_GPR_GPR_MEM,vmovdqa_YMM_GPR_GPR_LABEL,SCATTER,kxnorb_GPR_GPR_GPR,vmovq_XMM_GPR,vscatterdps_IMM_YMM,vxorps_XMM_XMM_XMM,overhead_instructions,overhead_loop,SET_IDX0,SET_IDX1,SET_IDX2,SET_IDX3,SET_IDX4,SET_IDX5,SET_IDX6,SET_IDX7,CL_IDX0,CL_IDX1,CL_IDX2,CL_IDX3,CL_IDX4,CL_IDX5,CL_IDX6,CL_IDX7,N_CL,N_SETS
11059,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,4,19,96,7,0.0,-DSCATTER,0.0,0.0,0.0,220820189.27444792,0.0,7.073114285714285,4.528571428571429e-09,10.615885714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,0,1,6,0,34,1,2,1,0,1,6,0,5,4
11060,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,4,19,96,112,0.0,-DGATHER,0.0,0.0,0.0,305676855.8951965,1.0,5.073100000000001,3.2714285714285713e-09,6.932771428571428,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,0,1,6,7,34,1,2,1,0,1,6,7,6,5
11061,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,4,19,96,112,0.0,-DSCATTER,0.0,0.0,0.0,219435736.67711592,0.0,7.073114285714285,4.557142857142858e-09,10.587599999999998,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,0,1,6,7,34,1,2,1,0,1,6,7,6,5
11062,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,4,19,96,234,0.0,-DGATHER,0.0,0.0,0.0,299145299.14529914,1.0,5.073100000000001,3.342857142857143e-09,7.148371428571428,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,0,1,6,6,34,1,2,1,0,1,6,14,6,4
11063,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,4,19,96,234,0.0,-DSCATTER,0.0,0.0,0.0,220820189.27444792,0.0,7.073099999999998,4.528571428571429e-09,10.644942857142857,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,0,1,6,6,34,1,2,1,0,1,6,14,6,4
11064,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,4,19,109,7,0.0,-DGATHER,0.0,0.0,0.0,299145299.14529914,1.0,5.073100000000001,3.342857142857143e-09,7.171828571428571,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,0,1,6,0,34,1,2,1,0,1,6,0,5,4
11065,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,4,19,109,7,0.0,-DSCATTER,0.0,0.0,0.0,220125786.163522,0.0,7.073099999999998,4.542857142857143e-09,10.911685714285715,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,0,1,6,0,34,1,2,1,0,1,6,0,5,4
11066,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,4,19,109,112,0.0,-DGATHER,0.0,0.0,0.0,299145299.14529914,1.0,5.073100000000001,3.342857142857143e-09,7.167885714285714,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,0,1,6,7,34,1,2,1,0,1,6,7,6,5
11067,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,4,19,109,112,0.0,-DSCATTER,0.0,0.0,0.0,220125786.163522,0.0,7.073099999999998,4.542857142857143e-09,10.650742857142856,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,0,1,6,7,34,1,2,1,0,1,6,7,6,5
11068,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,4,19,109,234,0.0,-DGATHER,0.0,0.0,0.0,294117647.0588235,1.0,5.0731142857142855,3.4000000000000003e-09,7.141057142857143,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,0,1,6,6,34,1,2,1,0,1,6,14,6,4
11069,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,4,19,109,234,0.0,-DSCATTER,0.0,0.0,0.0,220820189.27444792,0.0,7.073099999999998,4.528571428571429e-09,10.675142857142855,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,0,1,6,6,34,1,2,1,0,1,6,14,6,4
11070,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,5,6,7,0.0,-DGATHER,0.0,0.0,0.0,297872340.42553186,1.0,5.0731142857142855,3.3571428571428567e-09,7.145257142857142,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,4,0,0,0,34,1,2,1,4,0,0,0,5,4
11071,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,5,6,7,0.0,-DSCATTER,0.0,0.0,0.0,155902004.454343,0.0,7.073114285714285,6.414285714285714e-09,16.341285714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,4,0,0,0,34,1,2,1,4,0,0,0,5,4
11072,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,5,6,112,0.0,-DGATHER,0.0,0.0,0.0,283400809.7165992,1.0,5.073100000000001,3.5285714285714292e-09,7.519371428571429,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,4,0,0,7,34,1,2,1,4,0,0,7,6,5
11073,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,5,6,112,0.0,-DSCATTER,0.0,0.0,0.0,152505446.62309366,0.0,7.073099999999998,6.557142857142857e-09,13.8032,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,4,0,0,7,34,1,2,1,4,0,0,7,6,5
11074,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,5,6,234,0.0,-DGATHER,0.0,0.0,0.0,295358649.7890295,1.0,5.073100000000001,3.385714285714286e-09,7.176485714285716,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,4,0,0,6,34,1,2,1,4,0,0,14,6,5
11075,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,5,6,234,0.0,-DSCATTER,0.0,0.0,0.0,110759493.67088608,0.0,7.073099999999998,9.028571428571429e-09,16.41245714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,4,0,0,6,34,1,2,1,4,0,0,14,6,5
11076,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,5,96,7,0.0,-DGATHER,0.0,0.0,0.0,296610169.4915254,1.0,5.073100000000001,3.3714285714285714e-09,7.1769428571428575,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,4,0,6,0,34,1,2,1,4,0,6,0,6,5
11077,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,5,96,7,0.0,-DSCATTER,0.0,0.0,0.0,156599552.57270697,0.0,7.073099999999998,6.385714285714284e-09,14.06937142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,4,0,6,0,34,1,2,1,4,0,6,0,6,5
11078,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,5,96,112,0.0,-DGATHER,0.0,0.0,0.0,296610169.4915254,1.0,5.073100000000001,3.3714285714285718e-09,7.153228571428571,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,4,0,6,7,34,1,2,1,4,0,6,7,7,6
11079,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,5,96,112,0.0,-DSCATTER,0.0,0.0,0.0,155210643.01552108,0.0,7.073099999999998,6.442857142857142e-09,13.858314285714286,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,4,0,6,7,34,1,2,1,4,0,6,7,7,6
11080,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,5,96,234,0.0,-DGATHER,0.0,0.0,0.0,294117647.0588235,1.0,5.073100000000001,3.4000000000000003e-09,7.157771428571428,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,4,0,6,6,34,1,2,1,4,0,6,14,7,5
11081,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,5,96,234,0.0,-DSCATTER,0.0,0.0,0.0,153846153.84615386,0.0,7.073099999999998,6.4999999999999995e-09,13.801314285714286,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,4,0,6,6,34,1,2,1,4,0,6,14,7,5
11082,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,5,109,7,0.0,-DGATHER,0.0,0.0,0.0,297872340.42553186,1.0,5.073100000000001,3.3571428571428567e-09,7.393142857142857,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,4,0,6,0,34,1,2,1,4,0,6,0,6,5
11083,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,5,109,7,0.0,-DSCATTER,0.0,0.0,0.0,132575757.5757576,0.0,7.073099999999998,7.542857142857142e-09,16.586742857142855,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,4,0,6,0,34,1,2,1,4,0,6,0,6,5
11084,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,5,109,112,0.0,-DGATHER,0.0,0.0,0.0,295358649.78902954,1.0,5.073100000000001,3.385714285714285e-09,6.961628571428572,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,4,0,6,7,34,1,2,1,4,0,6,7,7,6
11085,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,5,109,112,0.0,-DSCATTER,0.0,0.0,0.0,155210643.01552108,0.0,7.073099999999998,6.442857142857142e-09,13.85634285714286,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,4,0,6,7,34,1,2,1,4,0,6,7,7,6
11086,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,5,109,234,0.0,-DGATHER,0.0,0.0,0.0,296610169.4915254,1.0,5.0731142857142855,3.3714285714285714e-09,6.955657142857143,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,4,0,6,6,34,1,2,1,4,0,6,14,7,5
11087,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,5,109,234,0.0,-DSCATTER,0.0,0.0,0.0,113821138.2113821,0.0,7.073099999999998,8.785714285714286e-09,13.897685714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,4,0,6,6,34,1,2,1,4,0,6,14,7,5
11088,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,80,6,7,0.0,-DGATHER,0.0,0.0,0.0,296610169.4915254,1.0,5.073100000000001,3.3714285714285718e-09,7.166257142857143,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,4,5,0,0,34,1,2,1,4,5,0,0,6,5
11089,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,80,6,7,0.0,-DSCATTER,0.0,0.0,0.0,127504553.73406193,0.0,7.073099999999998,7.842857142857143e-09,16.20157142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,4,5,0,0,34,1,2,1,4,5,0,0,6,5
11090,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,80,6,112,0.0,-DGATHER,0.0,0.0,0.0,294117647.0588235,1.0,5.0731142857142855,3.4000000000000003e-09,7.185828571428571,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,4,5,0,7,34,1,2,1,4,5,0,7,7,6
11091,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,80,6,112,0.0,-DSCATTER,0.0,0.0,0.0,151187904.96760258,0.0,7.073114285714285,6.614285714285714e-09,13.822485714285715,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,4,5,0,7,34,1,2,1,4,5,0,7,7,6
11092,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,80,6,234,0.0,-DGATHER,0.0,0.0,0.0,295358649.78902954,1.0,5.073100000000001,3.385714285714285e-09,7.116114285714285,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,4,5,0,6,34,1,2,1,4,5,0,14,7,6
11093,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,80,6,234,0.0,-DSCATTER,0.0,0.0,0.0,129151291.51291516,0.0,7.073099999999998,7.742857142857142e-09,18.985828571428573,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,4,5,0,6,34,1,2,1,4,5,0,14,7,6
11094,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,80,96,7,0.0,-DGATHER,0.0,0.0,0.0,297872340.42553186,1.0,5.0731142857142855,3.3571428571428567e-09,7.151999999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,4,5,6,0,34,1,2,1,4,5,6,0,7,6
11095,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,80,96,7,0.0,-DSCATTER,0.0,0.0,0.0,132575757.5757576,0.0,7.073099999999998,7.542857142857142e-09,13.796057142857142,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,4,5,6,0,34,1,2,1,4,5,6,0,7,6
11096,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,80,96,112,0.0,-DGATHER,0.0,0.0,0.0,295358649.7890295,1.0,5.073100000000001,3.385714285714286e-09,7.1738,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,4,5,6,7,34,1,2,1,4,5,6,7,7,6
11097,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,80,96,112,0.0,-DSCATTER,0.0,0.0,0.0,151843817.7874187,0.0,7.073114285714285,6.585714285714284e-09,13.84397142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,4,5,6,7,34,1,2,1,4,5,6,7,7,6
11098,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,80,96,234,0.0,-DGATHER,0.0,0.0,0.0,295358649.78902954,1.0,5.073100000000001,3.385714285714285e-09,7.157342857142857,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,4,5,6,6,34,1,2,1,4,5,6,14,7,5
11099,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,80,96,234,0.0,-DSCATTER,0.0,0.0,0.0,131826741.99623355,0.0,7.073099999999998,7.585714285714284e-09,16.172114285714287,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,4,5,6,6,34,1,2,1,4,5,6,14,7,5
11100,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,80,109,7,0.0,-DGATHER,0.0,0.0,0.0,284552845.52845526,1.0,5.0731142857142855,3.514285714285714e-09,6.930228571428572,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,4,5,6,0,34,1,2,1,4,5,6,0,7,6
11101,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,80,109,7,0.0,-DSCATTER,0.0,0.0,0.0,130597014.92537314,0.0,7.073099999999998,7.657142857142857e-09,16.693571428571428,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,4,5,6,0,34,1,2,1,4,5,6,0,7,6
11102,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,80,109,112,0.0,-DGATHER,0.0,0.0,0.0,296610169.4915254,1.0,5.073100000000001,3.3714285714285714e-09,7.1304,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,4,5,6,7,34,1,2,1,4,5,6,7,7,6
11103,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,80,109,112,0.0,-DSCATTER,0.0,0.0,0.0,155555555.55555555,0.0,7.073099999999998,6.428571428571429e-09,20.28888571428572,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,4,5,6,7,34,1,2,1,4,5,6,7,7,6
11104,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,80,109,234,0.0,-DGATHER,0.0,0.0,0.0,294117647.0588235,1.0,5.073100000000001,3.4000000000000003e-09,7.181714285714286,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,4,5,6,6,34,1,2,1,4,5,6,14,7,5
11105,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,80,109,234,0.0,-DSCATTER,0.0,0.0,0.0,127970749.5429616,0.0,7.073099999999998,7.814285714285715e-09,14.411514285714288,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,4,5,6,6,34,1,2,1,4,5,6,14,7,5
11106,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,19,6,7,0.0,-DGATHER,0.0,0.0,0.0,297872340.42553186,1.0,5.073100000000001,3.3571428571428567e-09,7.518114285714286,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,4,1,0,0,34,1,2,1,4,1,0,0,5,4
11107,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,19,6,7,0.0,-DSCATTER,0.0,0.0,0.0,153508771.92982456,0.0,7.073099999999998,6.514285714285714e-09,16.58477142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,4,1,0,0,34,1,2,1,4,1,0,0,5,4
11108,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,19,6,112,0.0,-DGATHER,0.0,0.0,0.0,297872340.4255319,1.0,5.073100000000001,3.357142857142857e-09,7.156542857142858,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,4,1,0,7,34,1,2,1,4,1,0,7,6,5
11109,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,19,6,112,0.0,-DSCATTER,0.0,0.0,0.0,153172866.52078775,0.0,7.073099999999998,6.528571428571429e-09,16.512085714285718,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,4,1,0,7,34,1,2,1,4,1,0,7,6,5
11110,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,19,6,234,0.0,-DGATHER,0.0,0.0,0.0,294117647.0588235,1.0,5.073100000000001,3.4000000000000003e-09,6.564571428571428,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,4,1,0,6,34,1,2,1,4,1,0,14,6,5
11111,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,19,6,234,0.0,-DSCATTER,0.0,0.0,0.0,153172866.52078778,0.0,7.073099999999998,6.528571428571427e-09,18.645285714285716,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,4,1,0,6,34,1,2,1,4,1,0,14,6,5
11112,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,19,96,7,0.0,-DGATHER,0.0,0.0,0.0,299145299.14529914,1.0,5.073100000000001,3.342857142857143e-09,7.390371428571428,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,4,1,6,0,34,1,2,1,4,1,6,0,6,5
11113,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,19,96,7,0.0,-DSCATTER,0.0,0.0,0.0,153508771.92982456,0.0,7.073099999999998,6.514285714285714e-09,13.844600000000002,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,4,1,6,0,34,1,2,1,4,1,6,0,6,5
11114,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,19,96,112,0.0,-DGATHER,0.0,0.0,0.0,296610169.4915254,1.0,5.073100000000001,3.3714285714285714e-09,7.161999999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,4,1,6,7,34,1,2,1,4,1,6,7,6,5
11115,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,19,96,112,0.0,-DSCATTER,0.0,0.0,0.0,154867256.63716817,0.0,7.073099999999998,6.457142857142856e-09,13.748457142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,4,1,6,7,34,1,2,1,4,1,6,7,6,5
11116,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,19,96,234,0.0,-DGATHER,0.0,0.0,0.0,290456431.5352697,1.0,5.073100000000001,3.442857142857143e-09,7.176914285714285,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,4,1,6,6,34,1,2,1,4,1,6,14,6,4
11117,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,19,96,234,0.0,-DSCATTER,0.0,0.0,0.0,151515151.51515153,0.0,7.073099999999998,6.5999999999999995e-09,13.865314285714286,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,4,1,6,6,34,1,2,1,4,1,6,14,6,4
11118,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,19,109,7,0.0,-DGATHER,0.0,0.0,0.0,297872340.4255319,1.0,5.073100000000001,3.357142857142857e-09,7.1786,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,4,1,6,0,34,1,2,1,4,1,6,0,6,5
11119,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,19,109,7,0.0,-DSCATTER,0.0,0.0,0.0,131086142.3220974,0.0,7.073114285714285,7.628571428571428e-09,19.08148571428572,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,4,1,6,0,34,1,2,1,4,1,6,0,6,5
11120,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,19,109,112,0.0,-DGATHER,0.0,0.0,0.0,297872340.4255319,1.0,5.073100000000001,3.357142857142857e-09,6.945828571428571,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,4,1,6,7,34,1,2,1,4,1,6,7,6,5
11121,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,19,109,112,0.0,-DSCATTER,0.0,0.0,0.0,152838427.94759828,0.0,7.073099999999998,6.542857142857142e-09,16.40794285714286,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,4,1,6,7,34,1,2,1,4,1,6,7,6,5
11122,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,19,109,234,0.0,-DGATHER,0.0,0.0,0.0,286885245.90163934,1.0,5.073100000000001,3.4857142857142853e-09,6.976685714285714,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,4,1,6,6,34,1,2,1,4,1,6,14,6,4
11123,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,64,19,109,234,0.0,-DSCATTER,0.0,0.0,0.0,129629629.62962964,0.0,7.073099999999998,7.714285714285714e-09,13.67137142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,4,1,6,6,34,1,2,1,4,1,6,14,6,4
11124,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,15,5,6,7,0.0,-DGATHER,0.0,0.0,0.0,305676855.8951965,1.0,5.0731142857142855,3.2714285714285713e-09,7.169600000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,0,0,0,0,34,1,2,1,0,0,0,0,4,3
11125,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,15,5,6,7,0.0,-DSCATTER,0.0,0.0,0.0,207715133.53115728,0.0,7.073114285714285,4.8142857142857154e-09,10.649457142857145,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,0,0,0,0,34,1,2,1,0,0,0,0,4,3
11126,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,15,5,6,112,0.0,-DGATHER,0.0,0.0,0.0,294117647.0588235,1.0,5.073100000000001,3.4000000000000003e-09,7.094657142857144,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,0,0,0,7,34,1,2,1,0,0,0,7,5,4
11127,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,15,5,6,112,0.0,-DSCATTER,0.0,0.0,0.0,218068535.8255452,0.0,7.073099999999998,4.585714285714286e-09,10.58697142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,0,0,0,7,34,1,2,1,0,0,0,7,5,4
11128,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,15,5,6,234,0.0,-DGATHER,0.0,0.0,0.0,295358649.78902954,1.0,5.073100000000001,3.385714285714285e-09,7.410028571428571,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,0,0,0,6,34,1,2,1,0,0,0,14,5,4
11129,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,15,5,6,234,0.0,-DSCATTER,0.0,0.0,0.0,218750000.0,0.0,7.073099999999998,4.571428571428571e-09,10.63017142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,0,0,0,6,34,1,2,1,0,0,0,14,5,4
11130,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,15,5,96,7,0.0,-DGATHER,0.0,0.0,0.0,297872340.4255319,1.0,5.073100000000001,3.357142857142857e-09,7.149714285714287,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,0,0,6,0,34,1,2,1,0,0,6,0,5,4
11131,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,15,5,96,7,0.0,-DSCATTER,0.0,0.0,0.0,212765957.4468085,0.0,7.073099999999998,4.7e-09,10.612114285714284,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,0,0,6,0,34,1,2,1,0,0,6,0,5,4
11132,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,15,5,96,112,0.0,-DGATHER,0.0,0.0,0.0,304347826.0869565,1.0,5.073100000000001,3.285714285714286e-09,6.954742857142857,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,0,0,6,7,34,1,2,1,0,0,6,7,6,5
11133,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,15,5,96,112,0.0,-DSCATTER,0.0,0.0,0.0,220125786.163522,0.0,7.073114285714285,4.542857142857144e-09,10.59217142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,2,1,2,1,0,0,6,7,34,1,2,1,0,0,6,7,6,5
11134,gcc-11, -march=native -mtune=native -O3 ,554,16,32,19,15,5,96,234,0.0,-DGATHER,0.0,0.0,0.0,301724137.9310345,1.0,5.073100000000001,3.314285714285714e-09,7.839828571428571,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,2,1,2,1,0,0,6,6,34,1,2,1,0,0,6,14,6,4
