N_SET,N_CL,tsc,tsc_cat
2.0,5.0,10.63638,tsc-09.623-12.964
3.0,6.0,10.64035142857143,tsc-09.623-12.964
2.0,6.0,10.969608571428573,tsc-09.623-12.964
3.0,5.0,10.633122857142856,tsc-09.623-12.964
4.0,6.0,10.353322857142858,tsc-09.623-12.964
3.0,6.0,10.671637142857142,tsc-09.623-12.964
4.0,6.0,10.341408571428572,tsc-09.623-12.964
5.0,7.0,10.621608571428569,tsc-09.623-12.964
4.0,7.0,10.609637142857142,tsc-09.623-12.964
3.0,6.0,11.070722857142856,tsc-09.623-12.964
4.0,7.0,10.94740857142857,tsc-09.623-12.964
3.0,7.0,10.910008571428571,tsc-09.623-12.964
2.0,5.0,10.854265714285717,tsc-09.623-12.964
3.0,6.0,10.640437142857142,tsc-09.623-12.964
2.0,6.0,11.32360857142857,tsc-09.623-12.964
3.0,6.0,10.675322857142856,tsc-09.623-12.964
4.0,7.0,11.047608571428572,tsc-09.623-12.964
3.0,7.0,11.005837142857144,tsc-09.623-12.964
2.0,6.0,11.012237142857144,tsc-09.623-12.964
3.0,7.0,11.375065714285714,tsc-09.623-12.964
2.0,7.0,11.28938,tsc-09.623-12.964
3.0,4.0,13.138494285714287,tsc-12.983-14.893
4.0,5.0,13.067294285714285,tsc-12.983-14.893
3.0,5.0,15.719351428571429,tsc-14.976-16.783
4.0,5.0,13.293722857142855,tsc-12.983-14.893
5.0,6.0,13.078294285714287,tsc-12.983-14.893
4.0,6.0,13.386151428571429,tsc-12.983-14.893
3.0,5.0,15.738894285714288,tsc-14.976-16.783
4.0,6.0,13.37000857142857,tsc-12.983-14.893
3.0,6.0,14.19360857142857,tsc-12.983-14.893
4.0,5.0,15.13055142857143,tsc-14.976-16.783
5.0,6.0,15.110665714285712,tsc-14.976-16.783
4.0,6.0,13.352437142857145,tsc-12.983-14.893
5.0,6.0,15.437722857142859,tsc-14.976-16.783
6.0,7.0,15.355008571428574,tsc-14.976-16.783
5.0,7.0,13.428408571428571,tsc-12.983-14.893
4.0,6.0,15.812180000000001,tsc-14.976-16.783
5.0,7.0,13.361579999999998,tsc-12.983-14.893
4.0,7.0,13.679551428571427,tsc-12.983-14.893
3.0,5.0,15.817865714285713,tsc-14.976-16.783
4.0,6.0,15.417951428571428,tsc-14.976-16.783
3.0,6.0,13.720808571428574,tsc-12.983-14.893
4.0,6.0,13.69943714285714,tsc-12.983-14.893
5.0,7.0,13.351608571428573,tsc-12.983-14.893
4.0,7.0,14.052779999999998,tsc-12.983-14.893
3.0,6.0,16.153751428571432,tsc-14.976-16.783
4.0,7.0,15.730980000000002,tsc-14.976-16.783
3.0,7.0,14.522465714285714,tsc-14.976-16.783
4.0,5.0,15.067237142857142,tsc-14.976-16.783
5.0,6.0,13.072065714285712,tsc-12.983-14.893
4.0,6.0,13.438665714285715,tsc-12.983-14.893
5.0,6.0,19.633694285714288,tsc-20.167-21.774
6.0,7.0,13.112922857142856,tsc-12.983-14.893
5.0,7.0,13.425408571428573,tsc-12.983-14.893
4.0,6.0,15.455379999999998,tsc-14.976-16.783
5.0,7.0,13.386437142857144,tsc-12.983-14.893
4.0,7.0,13.48378,tsc-12.983-14.893
5.0,6.0,17.90583714285714,tsc-16.786-20.106
6.0,7.0,19.334437142857144,tsc-16.786-20.106
5.0,7.0,16.103722857142856,tsc-14.976-16.783
6.0,7.0,15.99078,tsc-14.976-16.783
7.0,8.0,13.10543714285714,tsc-12.983-14.893
6.0,8.0,16.17735142857143,tsc-14.976-16.783
5.0,7.0,13.34235142857143,tsc-12.983-14.893
6.0,8.0,15.416322857142855,tsc-14.976-16.783
5.0,8.0,13.649494285714285,tsc-12.983-14.893
4.0,6.0,15.455437142857143,tsc-14.976-16.783
5.0,7.0,13.75632285714286,tsc-12.983-14.893
4.0,7.0,14.055722857142856,tsc-12.983-14.893
5.0,7.0,13.89603714285714,tsc-12.983-14.893
6.0,8.0,13.394122857142856,tsc-12.983-14.893
5.0,8.0,13.74258,tsc-12.983-14.893
4.0,7.0,13.699265714285714,tsc-12.983-14.893
5.0,8.0,15.814637142857144,tsc-14.976-16.783
4.0,8.0,14.15938,tsc-12.983-14.893
3.0,5.0,13.551237142857143,tsc-12.983-14.893
4.0,6.0,13.395037142857143,tsc-12.983-14.893
3.0,6.0,15.823208571428573,tsc-14.976-16.783
4.0,6.0,13.466894285714288,tsc-12.983-14.893
5.0,7.0,17.803865714285717,tsc-16.786-20.106
4.0,7.0,13.958551428571429,tsc-12.983-14.893
3.0,6.0,15.789951428571424,tsc-14.976-16.783
4.0,7.0,16.97132285714286,tsc-16.786-20.106
3.0,7.0,13.99395142857143,tsc-12.983-14.893
4.0,6.0,13.664351428571424,tsc-12.983-14.893
5.0,7.0,17.477637142857144,tsc-16.786-20.106
4.0,7.0,13.681522857142856,tsc-12.983-14.893
5.0,7.0,16.16818,tsc-14.976-16.783
6.0,8.0,13.735579999999995,tsc-12.983-14.893
5.0,8.0,13.66020857142857,tsc-12.983-14.893
4.0,7.0,20.633694285714284,tsc-20.167-21.774
5.0,8.0,15.760237142857143,tsc-14.976-16.783
4.0,8.0,14.03000857142857,tsc-12.983-14.893
3.0,6.0,16.33243714285714,tsc-14.976-16.783
4.0,7.0,15.80000857142857,tsc-14.976-16.783
3.0,7.0,18.553865714285717,tsc-16.786-20.106
4.0,7.0,18.195237142857142,tsc-16.786-20.106
5.0,8.0,14.12578,tsc-12.983-14.893
4.0,8.0,14.542008571428573,tsc-14.976-16.783
3.0,7.0,16.261837142857143,tsc-14.976-16.783
4.0,8.0,14.03535142857143,tsc-12.983-14.893
3.0,8.0,16.84958,tsc-14.976-16.783
2.0,4.0,10.34915142857143,tsc-09.623-12.964
3.0,5.0,10.304437142857145,tsc-09.623-12.964
2.0,5.0,10.667522857142856,tsc-09.623-12.964
3.0,5.0,10.319208571428572,tsc-09.623-12.964
4.0,6.0,10.299465714285716,tsc-09.623-12.964
3.0,6.0,11.01015142857143,tsc-09.623-12.964
2.0,5.0,10.735608571428573,tsc-09.623-12.964
3.0,6.0,10.631722857142856,tsc-09.623-12.964
2.0,6.0,11.226465714285714,tsc-09.623-12.964
3.0,5.0,10.350522857142858,tsc-09.623-12.964
4.0,6.0,10.341580000000002,tsc-09.623-12.964
3.0,6.0,10.618294285714285,tsc-09.623-12.964
4.0,6.0,11.050808571428572,tsc-09.623-12.964
5.0,7.0,10.422208571428571,tsc-09.623-12.964
4.0,7.0,10.66978,tsc-09.623-12.964
3.0,6.0,10.661437142857142,tsc-09.623-12.964
4.0,7.0,11.069865714285717,tsc-09.623-12.964
3.0,7.0,10.943408571428572,tsc-09.623-12.964
2.0,5.0,10.818494285714284,tsc-09.623-12.964
3.0,6.0,10.689551428571429,tsc-09.623-12.964
2.0,6.0,11.461008571428572,tsc-09.623-12.964
3.0,6.0,10.84238,tsc-09.623-12.964
4.0,7.0,10.661437142857142,tsc-09.623-12.964
3.0,7.0,10.92778,tsc-09.623-12.964
2.0,6.0,10.95915142857143,tsc-09.623-12.964
3.0,7.0,10.978008571428573,tsc-09.623-12.964
2.0,7.0,11.232037142857145,tsc-09.623-12.964
3.0,5.0,10.325294285714287,tsc-09.623-12.964
4.0,6.0,10.670694285714289,tsc-09.623-12.964
3.0,6.0,10.685094285714287,tsc-09.623-12.964
4.0,6.0,10.366122857142855,tsc-09.623-12.964
5.0,7.0,10.28995142857143,tsc-09.623-12.964
4.0,7.0,10.61075142857143,tsc-09.623-12.964
3.0,6.0,10.93098,tsc-09.623-12.964
4.0,7.0,10.616665714285714,tsc-09.623-12.964
3.0,7.0,10.98818,tsc-09.623-12.964
4.0,6.0,10.288951428571428,tsc-09.623-12.964
5.0,7.0,10.67420857142857,tsc-09.623-12.964
4.0,7.0,10.636894285714286,tsc-09.623-12.964
5.0,7.0,10.317265714285716,tsc-09.623-12.964
6.0,8.0,10.29778,tsc-09.623-12.964
5.0,8.0,11.418722857142855,tsc-09.623-12.964
4.0,7.0,10.66278,tsc-09.623-12.964
5.0,8.0,10.63052285714286,tsc-09.623-12.964
4.0,8.0,11.240751428571429,tsc-09.623-12.964
3.0,6.0,10.666265714285714,tsc-09.623-12.964
4.0,7.0,11.30175142857143,tsc-09.623-12.964
3.0,7.0,11.568065714285714,tsc-09.623-12.964
4.0,7.0,10.640779999999998,tsc-09.623-12.964
5.0,8.0,10.654122857142855,tsc-09.623-12.964
4.0,8.0,10.978494285714284,tsc-09.623-12.964
3.0,7.0,11.312265714285711,tsc-09.623-12.964
4.0,8.0,11.271265714285716,tsc-09.623-12.964
3.0,8.0,11.320037142857142,tsc-09.623-12.964
2.0,5.0,10.705322857142857,tsc-09.623-12.964
3.0,6.0,10.772037142857144,tsc-09.623-12.964
2.0,6.0,11.10400857142857,tsc-09.623-12.964
3.0,6.0,10.996094285714284,tsc-09.623-12.964
4.0,7.0,10.637951428571427,tsc-09.623-12.964
3.0,7.0,11.250008571428571,tsc-09.623-12.964
2.0,6.0,10.936694285714283,tsc-09.623-12.964
3.0,7.0,11.050465714285712,tsc-09.623-12.964
2.0,7.0,11.633208571428572,tsc-09.623-12.964
3.0,6.0,10.674837142857145,tsc-09.623-12.964
4.0,7.0,10.653865714285716,tsc-09.623-12.964
3.0,7.0,11.247551428571429,tsc-09.623-12.964
4.0,7.0,10.644008571428571,tsc-09.623-12.964
5.0,8.0,10.579465714285714,tsc-09.623-12.964
4.0,8.0,11.181151428571429,tsc-09.623-12.964
3.0,7.0,11.399037142857145,tsc-09.623-12.964
4.0,8.0,11.06055142857143,tsc-09.623-12.964
3.0,8.0,11.66738,tsc-09.623-12.964
2.0,6.0,11.103694285714283,tsc-09.623-12.964
3.0,7.0,11.238894285714286,tsc-09.623-12.964
2.0,7.0,11.380808571428572,tsc-09.623-12.964
3.0,7.0,11.38298,tsc-09.623-12.964
4.0,8.0,10.928294285714284,tsc-09.623-12.964
3.0,8.0,11.297808571428574,tsc-09.623-12.964
2.0,7.0,11.573751428571429,tsc-09.623-12.964
3.0,8.0,11.25658,tsc-09.623-12.964
2.0,8.0,11.533722857142855,tsc-09.623-12.964
3.0,4.0,10.044922857142856,tsc-09.623-12.964
4.0,5.0,10.00412285714286,tsc-09.623-12.964
3.0,5.0,10.337094285714286,tsc-09.623-12.964
4.0,5.0,10.075865714285712,tsc-09.623-12.964
5.0,6.0,10.431122857142856,tsc-09.623-12.964
4.0,6.0,10.31978,tsc-09.623-12.964
3.0,5.0,10.325037142857145,tsc-09.623-12.964
4.0,6.0,10.302237142857145,tsc-09.623-12.964
3.0,6.0,10.989037142857145,tsc-09.623-12.964
4.0,5.0,9.997894285714287,tsc-09.623-12.964
5.0,6.0,10.038780000000001,tsc-09.623-12.964
4.0,6.0,10.28978,tsc-09.623-12.964
5.0,6.0,9.984408571428572,tsc-09.623-12.964
6.0,7.0,10.302665714285714,tsc-09.623-12.964
5.0,7.0,10.357665714285714,tsc-09.623-12.964
4.0,6.0,10.892637142857144,tsc-09.623-12.964
5.0,7.0,10.345694285714286,tsc-09.623-12.964
4.0,7.0,10.60020857142857,tsc-09.623-12.964
3.0,5.0,10.363608571428571,tsc-09.623-12.964
4.0,6.0,10.559094285714286,tsc-09.623-12.964
3.0,6.0,10.638122857142855,tsc-09.623-12.964
4.0,6.0,10.714008571428568,tsc-09.623-12.964
5.0,7.0,10.34503714285714,tsc-09.623-12.964
4.0,7.0,10.66755142857143,tsc-09.623-12.964
3.0,6.0,10.936722857142858,tsc-09.623-12.964
4.0,7.0,10.91998,tsc-09.623-12.964
3.0,7.0,11.234522857142858,tsc-09.623-12.964
4.0,5.0,9.99935142857143,tsc-09.623-12.964
5.0,6.0,9.984979999999998,tsc-09.623-12.964
4.0,6.0,10.716122857142858,tsc-09.623-12.964
5.0,6.0,10.012465714285714,tsc-09.623-12.964
6.0,7.0,10.245494285714283,tsc-09.623-12.964
5.0,7.0,10.345380000000002,tsc-09.623-12.964
4.0,6.0,10.642065714285716,tsc-09.623-12.964
5.0,7.0,10.601237142857142,tsc-09.623-12.964
4.0,7.0,10.96335142857143,tsc-09.623-12.964
5.0,6.0,9.943837142857143,tsc-09.623-12.964
6.0,7.0,10.007608571428571,tsc-09.623-12.964
5.0,7.0,10.31492285714286,tsc-09.623-12.964
6.0,7.0,10.334237142857145,tsc-09.623-12.964
7.0,8.0,10.30058,tsc-09.623-12.964
6.0,8.0,10.608351428571428,tsc-09.623-12.964
5.0,7.0,10.351951428571429,tsc-09.623-12.964
6.0,8.0,10.33598,tsc-09.623-12.964
5.0,8.0,10.99500857142857,tsc-09.623-12.964
4.0,6.0,10.376722857142855,tsc-09.623-12.964
5.0,7.0,10.280780000000002,tsc-09.623-12.964
4.0,7.0,10.628608571428572,tsc-09.623-12.964
5.0,7.0,10.307522857142857,tsc-09.623-12.964
6.0,8.0,10.323494285714286,tsc-09.623-12.964
5.0,8.0,10.672265714285714,tsc-09.623-12.964
4.0,7.0,10.616351428571429,tsc-09.623-12.964
5.0,8.0,11.302208571428574,tsc-09.623-12.964
4.0,8.0,10.978694285714283,tsc-09.623-12.964
3.0,5.0,10.327494285714286,tsc-09.623-12.964
4.0,6.0,10.336408571428573,tsc-09.623-12.964
3.0,6.0,10.655065714285714,tsc-09.623-12.964
4.0,6.0,10.327065714285714,tsc-09.623-12.964
5.0,7.0,10.31600857142857,tsc-09.623-12.964
4.0,7.0,10.675037142857144,tsc-09.623-12.964
3.0,6.0,10.68758,tsc-09.623-12.964
4.0,7.0,10.628865714285714,tsc-09.623-12.964
3.0,7.0,11.015865714285711,tsc-09.623-12.964
4.0,6.0,10.34260857142857,tsc-09.623-12.964
5.0,7.0,10.313494285714286,tsc-09.623-12.964
4.0,7.0,10.892122857142857,tsc-09.623-12.964
5.0,7.0,10.349037142857142,tsc-09.623-12.964
6.0,8.0,10.337922857142855,tsc-09.623-12.964
5.0,8.0,10.60258,tsc-09.623-12.964
4.0,7.0,10.95778,tsc-09.623-12.964
5.0,8.0,10.908522857142856,tsc-09.623-12.964
4.0,8.0,10.926551428571429,tsc-09.623-12.964
3.0,6.0,10.667922857142855,tsc-09.623-12.964
4.0,7.0,10.68738,tsc-09.623-12.964
3.0,7.0,10.98120857142857,tsc-09.623-12.964
4.0,7.0,10.99798,tsc-09.623-12.964
5.0,8.0,11.350837142857143,tsc-09.623-12.964
4.0,8.0,10.915694285714284,tsc-09.623-12.964
3.0,7.0,10.973151428571429,tsc-09.623-12.964
4.0,8.0,10.954237142857142,tsc-09.623-12.964
3.0,8.0,11.56583714285714,tsc-09.623-12.964
4.0,5.0,15.16780857142857,tsc-14.976-16.783
5.0,6.0,13.068494285714284,tsc-12.983-14.893
4.0,6.0,13.713208571428572,tsc-12.983-14.893
5.0,6.0,16.03240857142857,tsc-14.976-16.783
6.0,7.0,13.290608571428567,tsc-12.983-14.893
5.0,7.0,16.484180000000002,tsc-14.976-16.783
4.0,6.0,13.355665714285717,tsc-12.983-14.893
5.0,7.0,13.33880857142857,tsc-12.983-14.893
4.0,7.0,14.051522857142857,tsc-12.983-14.893
5.0,6.0,13.118094285714289,tsc-12.983-14.893
6.0,7.0,13.099665714285717,tsc-12.983-14.893
5.0,7.0,13.70535142857143,tsc-12.983-14.893
6.0,7.0,13.606122857142855,tsc-12.983-14.893
7.0,8.0,13.101294285714284,tsc-12.983-14.893
6.0,8.0,15.442065714285715,tsc-14.976-16.783
5.0,7.0,15.251122857142857,tsc-14.976-16.783
6.0,8.0,13.32763714285714,tsc-12.983-14.893
5.0,8.0,15.796522857142858,tsc-14.976-16.783
4.0,6.0,13.690465714285713,tsc-12.983-14.893
5.0,7.0,13.384837142857142,tsc-12.983-14.893
4.0,7.0,14.220208571428572,tsc-12.983-14.893
5.0,7.0,13.450465714285713,tsc-12.983-14.893
6.0,8.0,13.354951428571429,tsc-12.983-14.893
5.0,8.0,16.003637142857144,tsc-14.976-16.783
4.0,7.0,13.690351428571429,tsc-12.983-14.893
5.0,8.0,13.75440857142857,tsc-12.983-14.893
4.0,8.0,14.444637142857145,tsc-12.983-14.893
5.0,6.0,13.635837142857143,tsc-12.983-14.893
6.0,7.0,15.120808571428572,tsc-14.976-16.783
5.0,7.0,15.435294285714285,tsc-14.976-16.783
6.0,7.0,13.069551428571428,tsc-12.983-14.893
7.0,8.0,13.308351428571427,tsc-12.983-14.893
6.0,8.0,13.398037142857143,tsc-12.983-14.893
5.0,7.0,13.380408571428571,tsc-12.983-14.893
6.0,8.0,13.386694285714286,tsc-12.983-14.893
5.0,8.0,13.97340857142857,tsc-12.983-14.893
6.0,7.0,13.10995142857143,tsc-12.983-14.893
7.0,8.0,13.291294285714288,tsc-12.983-14.893
6.0,8.0,13.772122857142856,tsc-12.983-14.893
7.0,8.0,13.029494285714287,tsc-12.983-14.893
8.0,8.0,13.073808571428572,tsc-12.983-14.893
7.0,8.0,17.77612285714286,tsc-16.786-20.106
6.0,8.0,13.372694285714289,tsc-12.983-14.893
7.0,8.0,13.364094285714286,tsc-12.983-14.893
6.0,8.0,16.522065714285713,tsc-14.976-16.783
5.0,7.0,13.409694285714286,tsc-12.983-14.893
6.0,8.0,13.398922857142857,tsc-12.983-14.893
5.0,8.0,14.243494285714288,tsc-12.983-14.893
6.0,8.0,13.373208571428572,tsc-12.983-14.893
7.0,8.0,13.717808571428572,tsc-12.983-14.893
6.0,8.0,15.828637142857144,tsc-14.976-16.783
5.0,8.0,13.959865714285714,tsc-12.983-14.893
6.0,8.0,13.734122857142856,tsc-12.983-14.893
5.0,8.0,16.210237142857142,tsc-14.976-16.783
4.0,6.0,13.594322857142856,tsc-12.983-14.893
5.0,7.0,13.373294285714284,tsc-12.983-14.893
4.0,7.0,18.15560857142857,tsc-16.786-20.106
5.0,7.0,13.398951428571428,tsc-12.983-14.893
6.0,8.0,13.74200857142857,tsc-12.983-14.893
5.0,8.0,14.04280857142857,tsc-12.983-14.893
4.0,7.0,13.673637142857142,tsc-12.983-14.893
5.0,8.0,18.14415142857143,tsc-16.786-20.106
4.0,8.0,14.057379999999998,tsc-12.983-14.893
5.0,7.0,13.823465714285714,tsc-12.983-14.893
6.0,8.0,13.445522857142857,tsc-12.983-14.893
5.0,8.0,13.659437142857143,tsc-12.983-14.893
6.0,8.0,13.914379999999998,tsc-12.983-14.893
7.0,8.0,15.38195142857143,tsc-14.976-16.783
6.0,8.0,17.827094285714285,tsc-16.786-20.106
5.0,8.0,15.756151428571428,tsc-14.976-16.783
6.0,8.0,13.97003714285714,tsc-12.983-14.893
5.0,8.0,13.788237142857142,tsc-12.983-14.893
4.0,7.0,13.948465714285714,tsc-12.983-14.893
5.0,8.0,13.734037142857144,tsc-12.983-14.893
4.0,8.0,14.015494285714285,tsc-12.983-14.893
5.0,8.0,16.062722857142855,tsc-14.976-16.783
6.0,8.0,14.085179999999998,tsc-12.983-14.893
5.0,8.0,16.193694285714287,tsc-14.976-16.783
4.0,8.0,13.973865714285711,tsc-12.983-14.893
5.0,8.0,14.291208571428571,tsc-12.983-14.893
4.0,8.0,16.322294285714285,tsc-14.976-16.783
3.0,5.0,10.599951428571428,tsc-09.623-12.964
4.0,6.0,10.727837142857144,tsc-09.623-12.964
3.0,6.0,10.642351428571429,tsc-09.623-12.964
4.0,6.0,10.364751428571427,tsc-09.623-12.964
5.0,7.0,10.35280857142857,tsc-09.623-12.964
4.0,7.0,10.632122857142855,tsc-09.623-12.964
3.0,6.0,10.643694285714284,tsc-09.623-12.964
4.0,7.0,10.67755142857143,tsc-09.623-12.964
3.0,7.0,11.03058,tsc-09.623-12.964
4.0,6.0,10.355694285714288,tsc-09.623-12.964
5.0,7.0,10.289294285714288,tsc-09.623-12.964
4.0,7.0,10.668608571428575,tsc-09.623-12.964
5.0,7.0,10.974865714285716,tsc-09.623-12.964
6.0,8.0,10.308122857142855,tsc-09.623-12.964
5.0,8.0,10.67260857142857,tsc-09.623-12.964
4.0,7.0,10.641694285714284,tsc-09.623-12.964
5.0,8.0,10.633322857142858,tsc-09.623-12.964
4.0,8.0,11.228351428571427,tsc-09.623-12.964
3.0,6.0,10.746037142857144,tsc-09.623-12.964
4.0,7.0,10.663494285714288,tsc-09.623-12.964
3.0,7.0,11.651437142857144,tsc-09.623-12.964
4.0,7.0,10.991065714285716,tsc-09.623-12.964
5.0,8.0,10.99658,tsc-09.623-12.964
4.0,8.0,10.91838,tsc-09.623-12.964
3.0,7.0,11.290494285714288,tsc-09.623-12.964
4.0,8.0,11.301037142857144,tsc-09.623-12.964
3.0,8.0,11.263922857142855,tsc-09.623-12.964
4.0,6.0,10.831522857142858,tsc-09.623-12.964
5.0,7.0,10.34080857142857,tsc-09.623-12.964
4.0,7.0,10.836322857142855,tsc-09.623-12.964
5.0,7.0,10.28198,tsc-09.623-12.964
6.0,8.0,10.58943714285714,tsc-09.623-12.964
5.0,8.0,10.665037142857145,tsc-09.623-12.964
4.0,7.0,10.642865714285715,tsc-09.623-12.964
5.0,8.0,10.60092285714286,tsc-09.623-12.964
4.0,8.0,10.952865714285716,tsc-09.623-12.964
5.0,7.0,10.566037142857144,tsc-09.623-12.964
6.0,8.0,10.364437142857142,tsc-09.623-12.964
5.0,8.0,10.679808571428572,tsc-09.623-12.964
6.0,8.0,10.309865714285712,tsc-09.623-12.964
7.0,8.0,10.299037142857143,tsc-09.623-12.964
6.0,8.0,10.89538,tsc-09.623-12.964
5.0,8.0,10.971094285714289,tsc-09.623-12.964
6.0,8.0,10.63658,tsc-09.623-12.964
5.0,8.0,11.301379999999998,tsc-09.623-12.964
4.0,7.0,11.16263714285714,tsc-09.623-12.964
5.0,8.0,11.188722857142857,tsc-09.623-12.964
4.0,8.0,10.913808571428572,tsc-09.623-12.964
5.0,8.0,10.710751428571427,tsc-09.623-12.964
6.0,8.0,10.99740857142857,tsc-09.623-12.964
5.0,8.0,11.316837142857144,tsc-09.623-12.964
4.0,8.0,10.930922857142857,tsc-09.623-12.964
5.0,8.0,11.206865714285714,tsc-09.623-12.964
4.0,8.0,11.60360857142857,tsc-09.623-12.964
3.0,6.0,10.600037142857143,tsc-09.623-12.964
4.0,7.0,10.640665714285715,tsc-09.623-12.964
3.0,7.0,10.971751428571428,tsc-09.623-12.964
4.0,7.0,10.691151428571429,tsc-09.623-12.964
5.0,8.0,11.30838,tsc-09.623-12.964
4.0,8.0,10.961037142857146,tsc-09.623-12.964
3.0,7.0,10.946351428571427,tsc-09.623-12.964
4.0,8.0,10.94755142857143,tsc-09.623-12.964
3.0,8.0,11.231751428571426,tsc-09.623-12.964
4.0,7.0,11.385265714285712,tsc-09.623-12.964
5.0,8.0,11.022008571428572,tsc-09.623-12.964
4.0,8.0,10.948122857142858,tsc-09.623-12.964
5.0,8.0,10.637122857142856,tsc-09.623-12.964
6.0,8.0,10.652151428571429,tsc-09.623-12.964
5.0,8.0,11.006894285714283,tsc-09.623-12.964
4.0,8.0,11.004294285714284,tsc-09.623-12.964
5.0,8.0,10.929265714285716,tsc-09.623-12.964
4.0,8.0,11.79998,tsc-09.623-12.964
3.0,7.0,11.284437142857143,tsc-09.623-12.964
4.0,8.0,11.33000857142857,tsc-09.623-12.964
3.0,8.0,11.58015142857143,tsc-09.623-12.964
4.0,8.0,11.305922857142857,tsc-09.623-12.964
5.0,8.0,11.21798,tsc-09.623-12.964
4.0,8.0,11.596694285714284,tsc-09.623-12.964
3.0,8.0,11.62600857142857,tsc-09.623-12.964
4.0,8.0,11.27358,tsc-09.623-12.964
3.0,8.0,11.59698,tsc-09.623-12.964
2.0,4.0,10.333522857142857,tsc-09.623-12.964
3.0,5.0,10.884951428571428,tsc-09.623-12.964
2.0,5.0,11.013465714285712,tsc-09.623-12.964
3.0,5.0,10.350979999999998,tsc-09.623-12.964
4.0,6.0,10.326922857142858,tsc-09.623-12.964
3.0,6.0,10.665694285714284,tsc-09.623-12.964
2.0,5.0,10.650922857142856,tsc-09.623-12.964
3.0,6.0,10.719722857142855,tsc-09.623-12.964
2.0,6.0,11.49440857142857,tsc-09.623-12.964
3.0,5.0,10.727294285714285,tsc-09.623-12.964
4.0,6.0,10.590751428571428,tsc-09.623-12.964
3.0,6.0,11.032065714285716,tsc-09.623-12.964
4.0,6.0,10.323922857142856,tsc-09.623-12.964
5.0,7.0,10.328551428571428,tsc-09.623-12.964
4.0,7.0,10.681208571428572,tsc-09.623-12.964
3.0,6.0,11.446037142857142,tsc-09.623-12.964
4.0,7.0,11.016551428571429,tsc-09.623-12.964
3.0,7.0,10.948208571428571,tsc-09.623-12.964
2.0,5.0,10.649437142857144,tsc-09.623-12.964
3.0,6.0,10.587694285714289,tsc-09.623-12.964
2.0,6.0,10.986065714285711,tsc-09.623-12.964
3.0,6.0,10.608894285714284,tsc-09.623-12.964
4.0,7.0,10.66032285714286,tsc-09.623-12.964
3.0,7.0,10.977322857142855,tsc-09.623-12.964
2.0,6.0,11.01358,tsc-09.623-12.964
3.0,7.0,10.95615142857143,tsc-09.623-12.964
2.0,7.0,11.404808571428571,tsc-09.623-12.964
3.0,5.0,10.615351428571428,tsc-09.623-12.964
4.0,6.0,10.629465714285717,tsc-09.623-12.964
3.0,6.0,10.703065714285716,tsc-09.623-12.964
4.0,6.0,10.315608571428571,tsc-09.623-12.964
5.0,7.0,10.328494285714283,tsc-09.623-12.964
4.0,7.0,10.611494285714286,tsc-09.623-12.964
3.0,6.0,10.67780857142857,tsc-09.623-12.964
4.0,7.0,10.602208571428571,tsc-09.623-12.964
3.0,7.0,10.96760857142857,tsc-09.623-12.964
4.0,6.0,10.361008571428572,tsc-09.623-12.964
5.0,7.0,10.357808571428569,tsc-09.623-12.964
4.0,7.0,10.602322857142855,tsc-09.623-12.964
5.0,7.0,10.325322857142856,tsc-09.623-12.964
6.0,8.0,10.351037142857145,tsc-09.623-12.964
5.0,8.0,10.910265714285716,tsc-09.623-12.964
4.0,7.0,10.598437142857144,tsc-09.623-12.964
5.0,8.0,10.670665714285716,tsc-09.623-12.964
4.0,8.0,11.308980000000002,tsc-09.623-12.964
3.0,6.0,10.605122857142856,tsc-09.623-12.964
4.0,7.0,10.67618,tsc-09.623-12.964
3.0,7.0,10.912265714285716,tsc-09.623-12.964
4.0,7.0,10.878465714285715,tsc-09.623-12.964
5.0,8.0,10.935351428571426,tsc-09.623-12.964
4.0,8.0,11.33375142857143,tsc-09.623-12.964
3.0,7.0,11.345122857142856,tsc-09.623-12.964
4.0,8.0,11.015437142857142,tsc-09.623-12.964
3.0,8.0,11.280894285714284,tsc-09.623-12.964
2.0,5.0,11.02212285714286,tsc-09.623-12.964
3.0,6.0,11.018465714285716,tsc-09.623-12.964
2.0,6.0,10.962637142857146,tsc-09.623-12.964
3.0,6.0,10.627579999999998,tsc-09.623-12.964
4.0,7.0,10.880265714285713,tsc-09.623-12.964
3.0,7.0,10.913408571428572,tsc-09.623-12.964
2.0,6.0,11.289665714285714,tsc-09.623-12.964
3.0,7.0,10.988265714285715,tsc-09.623-12.964
2.0,7.0,11.583094285714283,tsc-09.623-12.964
3.0,6.0,10.650437142857145,tsc-09.623-12.964
4.0,7.0,10.915522857142856,tsc-09.623-12.964
3.0,7.0,10.967008571428574,tsc-09.623-12.964
4.0,7.0,10.603522857142858,tsc-09.623-12.964
5.0,8.0,10.654751428571428,tsc-09.623-12.964
4.0,8.0,10.941065714285712,tsc-09.623-12.964
3.0,7.0,11.007694285714283,tsc-09.623-12.964
4.0,8.0,10.96023714285714,tsc-09.623-12.964
3.0,8.0,11.799408571428572,tsc-09.623-12.964
2.0,6.0,10.99103714285714,tsc-09.623-12.964
3.0,7.0,11.015322857142856,tsc-09.623-12.964
2.0,7.0,11.660037142857144,tsc-09.623-12.964
3.0,7.0,11.365151428571428,tsc-09.623-12.964
4.0,8.0,11.29375142857143,tsc-09.623-12.964
