compiler,compiler_flags,IDX0,IDX1,IDX2,IDX3,IDX4,IDX5,IDX6,IDX7,INSTRUCTIONS_RETIRED,CFG,CL_IDX0,CL_IDX1,CL_IDX2,CL_IDX3,CL_IDX4,CL_IDX5,CL_IDX6,CL_IDX7,DiscardedpapiValues,DiscardedtimeValues,DiscardedtscValues,FLOPSs,GATHER,N_CL,N_SET,SET_IDX0,SET_IDX1,SET_IDX2,SET_IDX3,SET_IDX4,SET_IDX5,SET_IDX6,SET_IDX7,time,tsc,vgatherdps_YMM_GPR_GPR_MEM_YMM,vmovaps_YMM_GPR_GPR_MEM,vmovdqa_YMM_GPR_GPR_LABEL,SCATTER,kxnorb_GPR_GPR_GPR,vmovq_XMM_GPR,vscatterdps_IMM_YMM,vxorps_XMM_XMM_XMM,overhead_instructions,overhead_loop
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,80,6144,7168,128,7.0734,-DSCATTER,64.0,0.0,0.0,0.0,5.0,384.0,448.0,8.0,0.0,0.0,0.0,189189189.1891892,0.0,6.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,5.285714285714286e-09,11.666171428571428,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,80,6144,7168,8192,5.073514285714286,-DGATHER,64.0,0.0,0.0,0.0,5.0,384.0,448.0,512.0,0.0,0.0,0.0,262172284.64419472,1.0,6.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.814285714285715e-09,8.440285714285716,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,80,6144,7168,8192,7.073500000000001,-DSCATTER,64.0,0.0,0.0,0.0,5.0,384.0,448.0,512.0,0.0,0.0,0.0,180878552.97157624,0.0,6.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.528571428571428e-09,11.880342857142859,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,5,6,7,5.0732,-DGATHER,64.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,277777777.7777778,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5999999999999996e-09,7.659085714285714,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,5,6,7,7.0732,-DSCATTER,64.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,196078431.37254903,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1e-09,11.339257142857141,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,5,6,128,5.0732,-DGATHER,64.0,0.0,0.0,0.0,320.0,0.0,0.0,8.0,0.0,0.0,0.0,277777777.7777778,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.5999999999999996e-09,7.673999999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,5,6,128,7.0732,-DSCATTER,64.0,0.0,0.0,0.0,320.0,0.0,0.0,8.0,0.0,0.0,0.0,186666666.66666666,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.357142857142857e-09,11.293628571428572,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,5,6,8192,5.073314285714285,-DGATHER,64.0,0.0,0.0,0.0,320.0,0.0,0.0,512.0,0.0,0.0,0.0,269230769.2307693,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.714285714285714e-09,8.080371428571429,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,5,6,8192,7.073314285714285,-DSCATTER,64.0,0.0,0.0,0.0,320.0,0.0,0.0,512.0,0.0,0.0,0.0,186170212.76595744,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.371428571428571e-09,11.913228571428572,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,5,112,7,5.0732,-DGATHER,64.0,0.0,0.0,0.0,320.0,0.0,7.0,0.0,0.0,0.0,0.0,271317829.4573643,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.685714285714286e-09,7.64462857142857,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,5,112,7,7.073214285714286,-DSCATTER,64.0,0.0,0.0,0.0,320.0,0.0,7.0,0.0,0.0,0.0,0.0,205278592.37536657,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.8714285714285716e-09,11.333142857142857,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,5,112,128,5.0732,-DGATHER,64.0,0.0,0.0,0.0,320.0,0.0,7.0,8.0,0.0,0.0,0.0,276679841.8972332,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,3.6142857142857142e-09,8.075685714285713,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,5,112,128,7.0732,-DSCATTER,64.0,0.0,0.0,0.0,320.0,0.0,7.0,8.0,0.0,0.0,0.0,201729106.62824208,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,4.957142857142857e-09,11.322257142857142,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,5,112,8192,5.073299999999999,-DGATHER,64.0,0.0,0.0,0.0,320.0,0.0,7.0,512.0,0.0,0.0,0.0,270270270.2702703,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.6999999999999996e-09,8.2092,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,5,112,8192,7.0733000000000015,-DSCATTER,64.0,0.0,0.0,0.0,320.0,0.0,7.0,512.0,0.0,0.0,0.0,181818181.8181818,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.5000000000000004e-09,11.625571428571428,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,5,7168,7,5.073299999999999,-DGATHER,64.0,0.0,0.0,0.0,320.0,0.0,448.0,0.0,0.0,0.0,0.0,270270270.2702703,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6999999999999996e-09,7.905171428571427,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,5,7168,7,7.073314285714285,-DSCATTER,64.0,0.0,0.0,0.0,320.0,0.0,448.0,0.0,0.0,0.0,0.0,179028132.99232733,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.585714285714287e-09,11.563942857142857,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,5,7168,128,5.073299999999999,-DGATHER,64.0,0.0,0.0,0.0,320.0,0.0,448.0,8.0,0.0,0.0,0.0,269230769.2307693,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.714285714285714e-09,7.887942857142858,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,5,7168,128,7.0733000000000015,-DSCATTER,64.0,0.0,0.0,0.0,320.0,0.0,448.0,8.0,0.0,0.0,0.0,182291666.66666666,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.485714285714286e-09,11.671000000000001,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,5,7168,8192,5.0734,-DGATHER,64.0,0.0,0.0,0.0,320.0,0.0,448.0,512.0,0.0,0.0,0.0,263157894.7368421,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-09,8.397257142857141,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,5,7168,8192,7.0734,-DSCATTER,64.0,0.0,0.0,0.0,320.0,0.0,448.0,512.0,0.0,0.0,0.0,176322418.13602015,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.671428571428571e-09,11.970371428571429,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,96,6,7,5.0732,-DGATHER,64.0,0.0,0.0,0.0,320.0,6.0,0.0,0.0,0.0,0.0,0.0,277777777.7777778,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.5999999999999996e-09,7.658942857142857,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,96,6,7,7.0732,-DSCATTER,64.0,0.0,0.0,0.0,320.0,6.0,0.0,0.0,0.0,0.0,0.0,190735694.82288828,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.2428571428571425e-09,11.328942857142858,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,96,6,128,5.073214285714286,-DGATHER,64.0,0.0,0.0,0.0,320.0,6.0,0.0,8.0,0.0,0.0,0.0,277777777.7777778,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,3.5999999999999996e-09,7.979971428571427,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,96,6,128,7.0732,-DSCATTER,64.0,0.0,0.0,0.0,320.0,6.0,0.0,8.0,0.0,0.0,0.0,182767624.0208877,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,5.471428571428572e-09,11.293457142857145,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,96,6,8192,5.073299999999999,-DGATHER,64.0,0.0,0.0,0.0,320.0,6.0,0.0,512.0,0.0,0.0,0.0,270270270.2702703,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.6999999999999996e-09,7.899942857142858,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,96,6,8192,7.0733000000000015,-DSCATTER,64.0,0.0,0.0,0.0,320.0,6.0,0.0,512.0,0.0,0.0,0.0,180412371.1340206,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.5428571428571436e-09,11.670599999999999,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,96,112,7,5.0732,-DGATHER,64.0,0.0,0.0,0.0,320.0,6.0,7.0,0.0,0.0,0.0,0.0,266159695.81749052,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,3.757142857142857e-09,7.684314285714286,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,96,112,7,7.0732,-DSCATTER,64.0,0.0,0.0,0.0,320.0,6.0,7.0,0.0,0.0,0.0,0.0,204081632.6530612,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,4.9e-09,11.357257142857142,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,96,112,128,5.0732,-DGATHER,64.0,0.0,0.0,0.0,320.0,6.0,7.0,8.0,0.0,0.0,0.0,277777777.7777778,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,3.5999999999999996e-09,7.624085714285714,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,96,112,128,7.073214285714286,-DSCATTER,64.0,0.0,0.0,0.0,320.0,6.0,7.0,8.0,0.0,0.0,0.0,203488372.09302327,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,4.914285714285714e-09,11.313514285714286,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,96,112,8192,5.073299999999999,-DGATHER,64.0,0.0,0.0,0.0,320.0,6.0,7.0,512.0,0.0,0.0,0.0,270270270.2702703,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,3.6999999999999996e-09,8.227857142857143,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,96,112,8192,7.0733000000000015,-DSCATTER,64.0,0.0,0.0,0.0,320.0,6.0,7.0,512.0,0.0,0.0,0.0,188679245.2830189,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,5.2999999999999995e-09,11.974714285714285,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,96,7168,7,5.073314285714285,-DGATHER,64.0,0.0,0.0,0.0,320.0,6.0,448.0,0.0,0.0,0.0,0.0,268199233.7164751,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.7285714285714285e-09,8.246028571428573,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,96,7168,7,7.0733000000000015,-DSCATTER,64.0,0.0,0.0,0.0,320.0,6.0,448.0,0.0,0.0,0.0,0.0,184210526.31578946,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.428571428571429e-09,11.665171428571428,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,96,7168,128,5.073299999999999,-DGATHER,64.0,0.0,0.0,0.0,320.0,6.0,448.0,8.0,0.0,0.0,0.0,268199233.7164751,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,3.7285714285714285e-09,7.888028571428571,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,96,7168,128,7.0733000000000015,-DSCATTER,64.0,0.0,0.0,0.0,320.0,6.0,448.0,8.0,0.0,0.0,0.0,189189189.18918917,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,5.2857142857142865e-09,11.626828571428572,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,96,7168,8192,5.073414285714286,-DGATHER,64.0,0.0,0.0,0.0,320.0,6.0,448.0,512.0,0.0,0.0,0.0,263157894.7368421,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.8e-09,8.158685714285713,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,96,7168,8192,7.0734,-DSCATTER,64.0,0.0,0.0,0.0,320.0,6.0,448.0,512.0,0.0,0.0,0.0,178571428.5714286,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.599999999999999e-09,11.938057142857144,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,6144,6,7,5.073314285714285,-DGATHER,64.0,0.0,0.0,0.0,320.0,384.0,0.0,0.0,0.0,0.0,0.0,270270270.2702703,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6999999999999996e-09,7.877914285714286,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,6144,6,7,7.0733000000000015,-DSCATTER,64.0,0.0,0.0,0.0,320.0,384.0,0.0,0.0,0.0,0.0,0.0,182291666.66666666,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.485714285714286e-09,11.663857142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,6144,6,128,5.073299999999999,-DGATHER,64.0,0.0,0.0,0.0,320.0,384.0,0.0,8.0,0.0,0.0,0.0,257352941.17647055,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.885714285714286e-09,7.8868,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,6144,6,128,7.073314285714285,-DSCATTER,64.0,0.0,0.0,0.0,320.0,384.0,0.0,8.0,0.0,0.0,0.0,190735694.82288826,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.242857142857143e-09,11.61582857142857,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,6144,6,8192,5.0734,-DGATHER,64.0,0.0,0.0,0.0,320.0,384.0,0.0,512.0,0.0,0.0,0.0,262172284.64419472,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814285714285715e-09,8.173542857142857,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,6144,6,8192,7.0734,-DSCATTER,64.0,0.0,0.0,0.0,320.0,384.0,0.0,512.0,0.0,0.0,0.0,182767624.02088773,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.471428571428571e-09,12.196057142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,6144,112,7,5.073328571428571,-DGATHER,64.0,0.0,0.0,0.0,320.0,384.0,7.0,0.0,0.0,0.0,0.0,270270270.2702703,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.6999999999999996e-09,7.889628571428572,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,6144,112,7,7.0733000000000015,-DSCATTER,64.0,0.0,0.0,0.0,320.0,384.0,7.0,0.0,0.0,0.0,0.0,183727034.1207349,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.4428571428571435e-09,11.9854,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,6144,112,128,5.073328571428571,-DGATHER,64.0,0.0,0.0,0.0,320.0,384.0,7.0,8.0,0.0,0.0,0.0,270270270.2702703,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,3.6999999999999996e-09,7.918057142857142,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,6144,112,128,7.073314285714285,-DSCATTER,64.0,0.0,0.0,0.0,320.0,384.0,7.0,8.0,0.0,0.0,0.0,193905817.17451525,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,5.157142857142857e-09,11.678799999999999,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,6144,112,8192,5.0734,-DGATHER,64.0,0.0,0.0,0.0,320.0,384.0,7.0,512.0,0.0,0.0,0.0,261194029.85074627,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.8285714285714286e-09,8.146742857142858,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,6144,112,8192,7.073414285714286,-DSCATTER,64.0,0.0,0.0,0.0,320.0,384.0,7.0,512.0,0.0,0.0,0.0,181818181.81818187,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.499999999999999e-09,11.95797142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,6144,7168,7,5.0734,-DGATHER,64.0,0.0,0.0,0.0,320.0,384.0,448.0,0.0,0.0,0.0,0.0,262172284.64419472,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814285714285715e-09,8.090914285714286,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,6144,7168,7,7.0734,-DSCATTER,64.0,0.0,0.0,0.0,320.0,384.0,448.0,0.0,0.0,0.0,0.0,177215189.8734177,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.642857142857144e-09,12.757857142857144,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,6144,7168,128,5.073414285714286,-DGATHER,64.0,0.0,0.0,0.0,320.0,384.0,448.0,8.0,0.0,0.0,0.0,263157894.7368421,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.8e-09,8.135571428571428,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,6144,7168,128,7.073414285714286,-DSCATTER,64.0,0.0,0.0,0.0,320.0,384.0,448.0,8.0,0.0,0.0,0.0,175000000.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.714285714285714e-09,12.193085714285715,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,6144,7168,8192,5.0735,-DGATHER,64.0,0.0,0.0,0.0,320.0,384.0,448.0,512.0,0.0,0.0,0.0,246478873.23943663,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.057142857142857e-09,8.340914285714286,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,3,5120,6144,7168,8192,7.073500000000001,-DSCATTER,64.0,0.0,0.0,0.0,320.0,384.0,448.0,512.0,0.0,0.0,0.0,172413793.10344827,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8e-09,12.2838,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,64,4,5,6,7,5.0732,-DGATHER,64.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714285.7142858,1.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.499999999999999e-09,7.586714285714286,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,64,4,5,6,7,7.0732,-DSCATTER,64.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104011887.07280831,0.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.614285714285715e-09,14.508799999999999,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,64,4,5,6,128,5.0732,-DGATHER,64.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,291666666.66666675,1.0,4.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,3.4285714285714275e-09,7.454457142857144,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,64,4,5,6,128,7.073228571428572,-DSCATTER,64.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,127737226.27737227,0.0,4.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,7.828571428571428e-09,14.067971428571425,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,64,4,5,6,8192,5.073314285714285,-DGATHER,64.0,0.0,0.0,4.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,277777777.7777778,1.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.5999999999999996e-09,7.697,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,1024,1,2,64,4,5,6,8192,7.073314285714285,-DSCATTER,64.0,0.0,0.0,4.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,128205128.2051282,0.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.8e-09,14.725514285714285,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
