compiler,compiler_flags,ELEMS,OFFSET,IDX0,IDX1,IDX2,IDX3,IDX4,IDX5,INSTRUCTIONS_RETIRED,CFG,CL_IDX0,CL_IDX1,CL_IDX2,CL_IDX3,CL_IDX4,CL_IDX5,DiscardedpapiValues,DiscardedtscValues,GATHER,N_CL,N_SET,SET_IDX0,SET_IDX1,SET_IDX2,SET_IDX3,SET_IDX4,SET_IDX5,loop_interchange,loops_vectorized,tsc,vgatherdps_YMM_GPR_GPR_MEM_YMM,vmovaps_YMM_YMM,vxorps_XMM_XMM_XMM,SCATTER,kmovb_GPR_GPR,vmovq_XMM_GPR,vscatterdps_MEM_YMM,overhead_instructions,overhead_loop
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,10,4,12,6.73,-DGATHER,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.26519999999998,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,10,4,12,7.7331,-DSCATTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.73499999999999,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,10,4,80,6.730000000000001,-DGATHER,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,118.99600000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,10,4,80,7.733,-DSCATTER,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,211.03520000000003,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,10,11,5,6.730000000000001,-DGATHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.20960000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,10,11,5,7.7331,-DSCATTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.20559999999998,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,10,11,12,6.730000000000001,-DGATHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.97240000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,10,11,12,7.7331,-DSCATTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.6486,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,10,11,80,6.730000000000001,-DGATHER,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,116.42819999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,10,11,80,7.733,-DSCATTER,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,210.4228,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,10,64,5,6.730000000000001,-DGATHER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,118.67160000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,10,64,5,7.733200000000001,-DSCATTER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,238.90259999999998,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,10,64,12,6.730000000000001,-DGATHER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,117.88879999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,10,64,12,7.733200000000001,-DSCATTER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,237.4616,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,10,64,80,6.730200000000001,-DGATHER,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,114.51140000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,10,64,80,7.733,-DSCATTER,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,213.99439999999998,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,48,4,5,6.73,-DGATHER,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,120.68820000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,48,4,5,7.7331,-DSCATTER,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,233.87959999999998,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,48,4,12,6.730000000000001,-DGATHER,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,117.3104,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,48,4,12,7.733200000000001,-DSCATTER,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,235.89440000000005,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,48,4,80,6.730000000000001,-DGATHER,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,122.037,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,48,4,80,7.733,-DSCATTER,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,253.888,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,48,11,5,6.73,-DGATHER,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,114.7212,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,48,11,5,7.733199999999999,-DSCATTER,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,235.74039999999997,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,48,11,12,6.73,-DGATHER,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,120.5402,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,48,11,12,7.7331,-DSCATTER,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,235.14660000000003,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,48,11,80,6.730000000000001,-DGATHER,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,123.376,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,48,11,80,7.7331,-DSCATTER,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,260.304,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,48,64,5,6.73,-DGATHER,0.0,0.0,0.0,3.0,4.0,0.0,0.1,0.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,117.3702,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,48,64,5,7.733200000000001,-DSCATTER,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,250.88619999999997,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,48,64,12,6.730000000000001,-DGATHER,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,122.26579999999998,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,48,64,12,7.733,-DSCATTER,0.0,0.0,0.0,3.0,4.0,0.0,0.1,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,268.4352,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,48,64,80,6.730000000000001,-DGATHER,0.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,136.5482,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,9,48,64,80,7.7331,-DSCATTER,0.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,221.78700000000003,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,3,4,5,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,118.35420000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,3,4,5,7.7331,-DSCATTER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,235.08020000000002,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,3,4,12,6.73,-DGATHER,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,118.9458,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,3,4,12,7.7331,-DSCATTER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,238.60500000000002,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,3,4,80,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,122.6718,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,3,4,80,7.733,-DSCATTER,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,249.4774,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,3,11,5,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,120.5382,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,3,11,5,7.7331,-DSCATTER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,233.96819999999997,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,3,11,12,6.73,-DGATHER,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,121.52220000000003,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,3,11,12,7.7331,-DSCATTER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,236.0238,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,3,11,80,6.730199999999999,-DGATHER,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,121.92399999999998,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,3,11,80,7.733,-DSCATTER,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,256.2987999999999,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,3,64,5,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,121.9242,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,3,64,5,7.7334000000000005,-DSCATTER,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,429.62339999999995,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,3,64,12,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,117.51879999999998,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,3,64,12,7.7331,-DSCATTER,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,429.1621999999999,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,3,64,80,6.73,-DGATHER,0.0,0.0,2.0,0.0,4.0,5.0,0.1,0.0,1.0,4.0,4.0,0.0,0.0,2.0,0.0,4.0,5.0,0.0,0.0,134.766,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,3,64,80,7.733199999999999,-DSCATTER,0.0,0.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,4.0,5.0,0.0,0.0,286.54859999999996,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,10,4,5,6.73,-DGATHER,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,120.14320000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,10,4,5,7.7331,-DSCATTER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,238.91860000000003,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,10,4,12,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,120.44980000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,10,4,12,7.7333,-DSCATTER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,244.61100000000002,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,10,4,80,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,117.204,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,10,4,80,7.7331,-DSCATTER,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,248.82940000000002,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,10,11,5,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,119.81859999999998,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,10,11,5,7.7331,-DSCATTER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,231.3038,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,10,11,12,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,120.2782,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,10,11,12,7.733,-DSCATTER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,246.994,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,10,11,80,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,122.4614,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,10,11,80,7.7333,-DSCATTER,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,268.06499999999994,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,10,64,5,6.730199999999999,-DGATHER,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,120.06859999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,10,64,5,7.7331,-DSCATTER,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,425.64220000000006,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,10,64,12,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,112.15740000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,10,64,12,7.733200000000001,-DSCATTER,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,426.791,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,10,64,80,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,4.0,5.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,2.0,0.0,4.0,5.0,0.0,0.0,129.07920000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,10,64,80,7.733,-DSCATTER,0.0,0.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,4.0,5.0,0.0,0.0,277.86940000000004,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,48,4,5,6.73,-DGATHER,0.0,0.0,2.0,3.0,0.0,0.0,0.1,0.0,1.0,3.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,122.689,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,48,4,5,7.733199999999999,-DSCATTER,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,245.5142,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,48,4,12,6.730000000000001,-DGATHER,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,117.56160000000003,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,48,4,12,7.733,-DSCATTER,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,251.71220000000002,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,48,4,80,6.730000000000001,-DGATHER,0.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,130.92839999999998,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,48,4,80,7.733,-DSCATTER,0.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,284.9858,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,48,11,5,6.73,-DGATHER,0.0,0.0,2.0,3.0,0.0,0.0,0.1,0.0,1.0,3.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,123.19240000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,48,11,5,7.733200000000001,-DSCATTER,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,255.8988,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,48,11,12,6.730000000000001,-DGATHER,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,123.4076,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,48,11,12,7.733,-DSCATTER,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,255.2688,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
