compiler,compiler_flags,ELEMS,OFFSET,IDX0,IDX1,IDX2,IDX3,IDX4,IDX5,IDX6,IDX7,INSTRUCTIONS_RETIRED,CFG,CL_IDX0,CL_IDX1,CL_IDX2,CL_IDX3,CL_IDX4,CL_IDX5,CL_IDX6,CL_IDX7,DiscardedpapiValues,DiscardedtscValues,GATHER,N_CL,N_SET,SET_IDX0,SET_IDX1,SET_IDX2,SET_IDX3,SET_IDX4,SET_IDX5,SET_IDX6,SET_IDX7,loop_interchange,loops_vectorized,tsc,vgatherdps_YMM_GPR_GPR_MEM_YMM,vmovaps_YMM_YMM,SCATTER,kmovb_GPR_GPR,vmovq_XMM_GPR,vscatterdps_MEM_YMM,vxorps_XMM_XMM_XMM,overhead_instructions,overhead_loop
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,5,96,14,7.732000000000001,-DSCATTER,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,233.09400000000005,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,5,96,112,5.732,-DGATHER,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,117.9144,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,5,96,112,7.732000000000001,-DSCATTER,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,216.2382,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,12,6,7,5.732,-DGATHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.65620000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,12,6,7,7.732000000000001,-DSCATTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.45819999999998,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,12,6,14,5.732,-DGATHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5518,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,12,6,14,7.732200000000001,-DSCATTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.3384,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,12,6,112,5.732,-DGATHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.1,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,118.15740000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,12,6,112,7.732000000000001,-DSCATTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,214.5136,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,12,13,7,5.732,-DGATHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.53939999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,12,13,7,7.732100000000001,-DSCATTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.6322,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,12,13,14,5.732,-DGATHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.1732,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,12,13,14,7.732000000000001,-DSCATTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.1056,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,12,13,112,5.732,-DGATHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,115.70239999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,12,13,112,7.732000000000001,-DSCATTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.1,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,212.2748,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,12,96,7,5.732,-DGATHER,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,115.73920000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,12,96,7,7.732200000000001,-DSCATTER,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,235.5052,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,12,96,14,5.732,-DGATHER,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.1,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,113.6106,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,12,96,14,7.732100000000001,-DSCATTER,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,236.96779999999998,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,12,96,112,5.732,-DGATHER,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.1,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,113.41159999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,12,96,112,7.732000000000001,-DSCATTER,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,217.11800000000002,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,80,6,7,5.732,-DGATHER,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.1,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,113.17999999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,80,6,7,7.732000000000001,-DSCATTER,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.1,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,235.0748,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,80,6,14,5.732,-DGATHER,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,113.93019999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,80,6,14,7.732200000000001,-DSCATTER,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,235.75,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,80,6,112,5.732,-DGATHER,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.1,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,121.0442,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,80,6,112,7.732000000000001,-DSCATTER,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,255.72660000000002,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,80,13,7,5.732,-DGATHER,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.1,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,117.9666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,80,13,7,7.732000000000001,-DSCATTER,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,234.1334,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,80,13,14,5.732,-DGATHER,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,113.6706,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,80,13,14,7.732000000000001,-DSCATTER,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,235.08300000000003,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,80,13,112,5.732,-DGATHER,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,121.2086,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,80,13,112,7.732000000000001,-DSCATTER,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.1,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,245.9174,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,80,96,7,5.732,-DGATHER,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,118.5092,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,80,96,7,7.732000000000001,-DSCATTER,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,263.1358,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,80,96,14,5.732,-DGATHER,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,117.5376,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,80,96,14,7.732000000000001,-DSCATTER,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.1,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,248.15119999999996,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,80,96,112,5.732,-DGATHER,0.0,0.0,0.0,0.0,0.0,5.0,6.0,7.0,0.1,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,133.3286,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,11,80,96,112,7.732000000000001,-DSCATTER,0.0,0.0,0.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,221.71059999999997,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,5,6,7,5.732,-DGATHER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,115.2026,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,5,6,7,7.732200000000001,-DSCATTER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,236.51820000000004,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,5,6,14,5.732,-DGATHER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,115.4408,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,5,6,14,7.732000000000001,-DSCATTER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,235.92379999999997,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,5,6,112,5.732200000000001,-DGATHER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,121.46699999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,5,6,112,7.732000000000001,-DSCATTER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.1,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,268.0996,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,5,13,7,5.732,-DGATHER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,115.34099999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,5,13,7,7.732000000000001,-DSCATTER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,238.23140000000004,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,5,13,14,5.732,-DGATHER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,119.2474,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,5,13,14,7.732000000000001,-DSCATTER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.1,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,235.31580000000002,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,5,13,112,5.732,-DGATHER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.1,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,122.4668,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,5,13,112,7.732000000000001,-DSCATTER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,268.6118,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,5,96,7,5.732,-DGATHER,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,119.85260000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,5,96,7,7.732200000000001,-DSCATTER,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,429.1344,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,5,96,14,5.732,-DGATHER,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,119.61799999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,5,96,14,7.7324,-DSCATTER,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,432.121,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,5,96,112,5.732,-DGATHER,0.0,0.0,0.0,0.0,4.0,0.0,6.0,7.0,0.1,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,7.0,0.0,0.0,124.95599999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,5,96,112,7.732000000000001,-DSCATTER,0.0,0.0,0.0,0.0,4.0,0.0,6.0,7.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,7.0,0.0,0.0,291.58180000000004,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,12,6,7,5.732,-DGATHER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,116.03300000000002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,12,6,7,7.732000000000001,-DSCATTER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,235.16899999999995,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,12,6,14,5.732,-DGATHER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,113.4174,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,12,6,14,7.732000000000001,-DSCATTER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.1,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,240.185,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,12,6,112,5.732,-DGATHER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,120.325,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,12,6,112,7.732200000000001,-DSCATTER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,261.24300000000005,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,12,13,7,5.732,-DGATHER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.1,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,118.04400000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,12,13,7,7.732200000000001,-DSCATTER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,236.2306,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,12,13,14,5.732,-DGATHER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,118.04220000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,12,13,14,7.732200000000001,-DSCATTER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,235.81079999999997,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,12,13,112,5.732,-DGATHER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,121.90599999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,12,13,112,7.7323,-DSCATTER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,261.1574,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,12,96,7,5.732200000000001,-DGATHER,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,121.3196,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,1,2,3,64,12,96,7,7.732000000000001,-DSCATTER,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.1,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,431.57699999999994,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
