compiler,compiler_flags,ELEMS,OFFSET,IDX0,IDX1,IDX2,IDX3,IDX4,IDX5,IDX6,INSTRUCTIONS_RETIRED,CFG,CL_IDX0,CL_IDX1,CL_IDX2,CL_IDX3,CL_IDX4,CL_IDX5,CL_IDX6,DiscardedpapiValues,DiscardedtscValues,GATHER,N_CL,N_SET,SET_IDX0,SET_IDX1,SET_IDX2,SET_IDX3,SET_IDX4,SET_IDX5,SET_IDX6,loop_interchange,loops_vectorized,tsc,vgatherdps_YMM_GPR_GPR_MEM_YMM,vmovaps_YMM_YMM,vxorps_XMM_XMM_XMM,SCATTER,kmovb_GPR_GPR,vmovq_XMM_GPR,vscatterdps_MEM_YMM,overhead_instructions,overhead_loop
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,4,80,96,6.730000000000001,-DGATHER,0.0,1.0,0.0,3.0,0.0,5.0,6.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,0.0,3.0,0.0,5.0,6.0,0.0,0.0,142.216,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,4,80,96,7.733200000000001,-DSCATTER,0.0,1.0,0.0,3.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,3.0,0.0,5.0,6.0,0.0,0.0,481.0348,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,11,5,6,6.73,-DGATHER,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.1,0.0,1.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,123.2114,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,11,5,6,7.733200000000001,-DSCATTER,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,426.0992,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,11,5,13,6.73,-DGATHER,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.1,0.0,1.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,121.37939999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,11,5,13,7.733399999999999,-DSCATTER,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,429.4718,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,11,5,96,6.730000000000001,-DGATHER,0.0,1.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,135.6172,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,11,5,96,7.733200000000001,-DSCATTER,0.0,1.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,449.37620000000004,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,11,12,6,6.730000000000001,-DGATHER,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,119.048,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,11,12,6,7.7334000000000005,-DSCATTER,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,428.2099999999999,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,11,12,13,6.73,-DGATHER,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.1,0.0,1.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,123.175,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,11,12,13,7.733,-DSCATTER,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,426.6728,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,11,12,96,6.73,-DGATHER,0.0,1.0,0.0,3.0,0.0,0.0,6.0,0.1,0.0,1.0,4.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,130.1878,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,11,12,96,7.733199999999999,-DSCATTER,0.0,1.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,451.5964,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,11,80,6,6.730000000000001,-DGATHER,0.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,134.66920000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,11,80,6,7.7334000000000005,-DSCATTER,0.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,644.9414,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,11,80,13,6.730000000000001,-DGATHER,0.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,128.6056,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,11,80,13,7.7336,-DSCATTER,0.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,646.9066,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,11,80,96,6.73,-DGATHER,0.0,1.0,0.0,3.0,0.0,5.0,6.0,0.1,0.0,1.0,5.0,5.0,0.0,1.0,0.0,3.0,0.0,5.0,6.0,0.0,0.0,139.92340000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,11,80,96,7.733200000000001,-DSCATTER,0.0,1.0,0.0,3.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,3.0,0.0,5.0,6.0,0.0,0.0,482.962,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,64,5,6,6.73,-DGATHER,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.1,0.0,1.0,4.0,4.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,128.4716,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,64,5,6,7.7333,-DSCATTER,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,452.8924,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,64,5,13,6.730000000000001,-DGATHER,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,131.02760000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,64,5,13,7.733199999999999,-DSCATTER,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,456.5538,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,64,5,96,6.73,-DGATHER,0.0,1.0,0.0,3.0,4.0,0.0,6.0,0.1,0.0,1.0,5.0,5.0,0.0,1.0,0.0,3.0,4.0,0.0,6.0,0.0,0.0,144.5476,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,64,5,96,7.733499999999999,-DSCATTER,0.0,1.0,0.0,3.0,4.0,0.0,6.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,3.0,4.0,0.0,6.0,0.0,0.0,469.3161999999999,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,64,12,6,6.730000000000001,-DGATHER,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,130.9504,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,64,12,6,7.733200000000001,-DSCATTER,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,452.7902,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,64,12,13,6.73,-DGATHER,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.1,0.0,1.0,4.0,4.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,135.9236,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,64,12,13,7.733,-DSCATTER,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,454.45640000000003,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,64,12,96,6.73,-DGATHER,0.0,1.0,0.0,3.0,4.0,0.0,6.0,0.1,0.0,1.0,5.0,5.0,0.0,1.0,0.0,3.0,4.0,0.0,6.0,0.0,0.0,139.01479999999998,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,64,12,96,7.733499999999999,-DSCATTER,0.0,1.0,0.0,3.0,4.0,0.0,6.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,3.0,4.0,0.0,6.0,0.0,0.0,456.1202,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,64,80,6,6.730000000000001,-DGATHER,0.0,1.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,147.38799999999998,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,64,80,6,7.7333,-DSCATTER,0.0,1.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,490.86400000000003,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,64,80,13,6.730000000000001,-DGATHER,0.0,1.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,145.69500000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,64,80,13,7.733200000000001,-DSCATTER,0.0,1.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,488.2948,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,64,80,96,6.73,-DGATHER,0.0,1.0,0.0,3.0,4.0,5.0,6.0,0.1,0.0,1.0,6.0,6.0,0.0,1.0,0.0,3.0,4.0,5.0,6.0,0.0,0.0,151.941,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,2,48,64,80,96,7.7333,-DSCATTER,0.0,1.0,0.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0,3.0,4.0,5.0,6.0,0.0,0.0,350.94399999999996,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,4,5,6,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.91300000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,4,5,6,7.733,-DSCATTER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.62460000000002,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,4,5,13,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.5898,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,4,5,13,7.7331,-DSCATTER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.8352,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,4,5,96,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,122.7162,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,4,5,96,7.7331,-DSCATTER,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,261.5252,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,4,12,6,6.73,-DGATHER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.8448,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,4,12,6,7.733,-DSCATTER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.75719999999995,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,4,12,13,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.92,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,4,12,13,7.733199999999999,-DSCATTER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.26639999999998,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,4,12,96,6.73,-DGATHER,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.1,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,113.56679999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,4,12,96,7.733200000000001,-DSCATTER,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,247.5592,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,4,80,6,6.73,-DGATHER,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.1,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,117.73859999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,4,80,6,7.733399999999999,-DSCATTER,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,442.616,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,4,80,13,6.73,-DGATHER,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.1,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,117.4924,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,4,80,13,7.733199999999999,-DSCATTER,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,443.11760000000004,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,4,80,96,6.73,-DGATHER,0.0,1.0,0.0,0.0,0.0,5.0,6.0,0.1,0.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,131.35260000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,4,80,96,7.733200000000001,-DSCATTER,0.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,290.706,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,11,5,6,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.52259999999998,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,11,5,6,7.7331,-DSCATTER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.6272,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,11,5,13,6.73,-DGATHER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.258,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,11,5,13,7.7331,-DSCATTER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.36520000000002,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,11,5,96,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,122.91040000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,11,5,96,7.733499999999999,-DSCATTER,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,252.78599999999997,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,11,12,6,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.6326,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,11,12,6,7.733199999999999,-DSCATTER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.2126,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,11,12,13,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.22319999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,11,12,13,7.7331,-DSCATTER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.93519999999998,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,11,12,96,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,120.5528,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,11,12,96,7.7331,-DSCATTER,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,249.82200000000003,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,11,80,6,6.73,-DGATHER,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.1,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,124.16720000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,11,80,6,7.7333,-DSCATTER,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,448.18999999999994,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,11,80,13,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,124.54159999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,11,80,13,7.7331,-DSCATTER,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,442.38460000000003,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,11,80,96,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,132.02720000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,11,80,96,7.733,-DSCATTER,0.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,287.971,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,16,9,3,64,5,6,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,123.1596,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
